Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Rua Cecília Bueno de Alvarenga - Jardim Santa Inês II, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 226,"['', '', '', '', '64 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","02 DORMS., SALA, VARANDA COBERTA, COZINHA, WC., TODA PISO FRIO, AZULEJO, ÁREA SERV. COBERTA. GARAGEM COBERTA P/ 01 AUTO AT. 125M² AC. 64M². -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-santa-ines-ii-sao-jose-dos-campos-sp-64m2-id-2539555894/
"Avenida Ouro Fino, 1223 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 356,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Escritório', 'Quintal', 'Sistema de alarme']","Casa com ponto comercial em avenida movimentada

Casa com total segurança e privacidade, portão eletrônico, casa toda fechada.

Área do terreno: 125m2
Área construída: 100m2

*Casa:

- 2 quartos
- 1 wc social
- Sala de TV com parede de gesso 3D
- Cozinha Americana
- Quintal com área Gourmet: Forno de pizza, balcão, Churrasqueira, exaustor
- Varanda
- Aquecimento a gás no chuveiro, torneiras da pia da cozinha com água quente e fria, e fogão


Piso inferior:

* Ponto comercial de 30m com banheiro
* 2 vagas de garagem


Informações e visitas falar com corretor responsável;


Jonathas Costa Creci 153,071 F
Contato:

https://www.imoveisaquarius.com.br/
IMOVEIS AQUARIUS - CRECI 26.179/J

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Montserrat, Chácaras do Parayba, Altos da Serra VI, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Royal Palace, Pátio Condomínio Club, Esplanada Life, Lessence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região.

Para vender, alugar ou comprar um imóvel, fale com a Imóveis Aquarius, a sua imobiliária de confiança em São José dos Campos.

Deus no comando. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-100m2-id-2542938355/
"Setville Altos de Sao Jose, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 371,"['', '', '', '', '101 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Lavanderia']","Linda casa a venda Setville
02 dormitórios, 01 suíte, piso porcelanato, sala ampla , cozinha americana, área de serviço, 02 garagem . Tem estrutura para sobrado. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-setville-altos-de-sao-jose-sao-jose-dos-campos-sp-101m2-id-2522814304/
"Rua Braz Alves de Almeida - Vila São Geraldo, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '3 quartos', '4 vagas', '2 banheiros']",[],"Casa à venda na Rua Braz Alves de Almeida, Vila São Geraldo - São José dos Campos, SP
- Preço: R$ 330000.00
- IPTU/Ano: R$ 0.00
- Preço/m²: R$ 2200.00
- Condomínio: R$ 0.00

Sobre o Imóvel:
- Área 150 m²
- Quartos: 3
- Banheiros: 1
- Vagas na garagem: 4
- Andar: 0
- Elevador no prédio: Não

Diferenciais:
- Cozinha Americana
- Piso De madeira
- Piso Frio
- Área De Serviço

Detalhes:
- Total de andares: 0
- Aptos por andar: 0
- Tipo de Vaga: Escritura
- Orientação: None
- Sol: None
- Código do imóvel: 40610
- Versão: 2203

Conhece alguém querendo vender um imóvel? Indique para a EmCasa e ganhe dinheiro. Saiba mais em emcasa.com/indique-imoveis
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-sao-geraldo-sao-jose-dos-campos-sp-150m2-id-2544882806/
"Jardim Colorado, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '145 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Sobrado, com entradas independentes. Na casa de cima, garagem coberta para 2 carros, 2 quartos, sala, cozinha americana e banheiro, além de uma lavanderia ampla, com vista para área verde, Na casa de baixo, cozinha ampla americana, sala, banheiro e 2 quartos, além de um quartinho externo, Acesso à casa de baixo por uma escada lateral externa.
Próximo ao Jd. Uirá e à Embraer.
Aceita troca por casa no condomínio Terra Nova.

Alexandre Imóveis - CRECI 16828-J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-colorado-sao-jose-dos-campos-sp-145m2-id-2529840550/
"Rua Braz Alves de Almeida - Vila Dirce, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '87 m²', '3 quartos', '2 vagas', '2 banheiros']","['Cozinha', 'Lavanderia']","Linda Casa com 3 dormitórios à venda, 87 m² por R$ 330.000, bem localizada, com piso em porcelanato, 2 banheiros
Cozinha grande e arejada, sala ampla
Casa nova venha conferir. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-dirce-sao-jose-dos-campos-sp-87m2-id-2544702474/
"Vila das Flores, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '130 m²', '3 quartos', '2 vagas', '2 banheiros']",['Área de serviço'],"Excelente sobrado no Vila das Flores Garagem para 2 carros, com portão automático; Churrasqueira nos fundos; 3 dormitórios, armário em 1 dos quartos; Cozinha dois ambientes, 130 m² de terreno, 179 m² de construção.

Valor R$ 330.000,00",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-vila-das-flores-sao-jose-dos-campos-sp-130m2-id-2548331104/
"Rua Ione Mitico Hayashi - Residencial Bosque dos Ipês, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '92 m²', '3 quartos', '1 vaga', '2 banheiros']",[],"Casa Sobrado - Bosque dos Ipês - 92,94m² - 3 Dormitórios.

Esta linda casa está localizado no Bosque dos Ipês, possui fácil acesso as principais vias da cidade.

Conheça as características desta linda casa:

- 92,94m² Área construída
- 87,47m² Área terreno

- 3 Dormitórios sendo uma suíte
- Sala
- Cozinha
- Banheiro social
- Lavabo
- Área de serviço
- 1 Vaga de garagem para carro e cabe mais 3 motos

Diferenciais Exclusivos:

- Cozinha com armários planejados
- Ventiladores de teto em um dos quartos
- Sacada ampla
- Sobrado de Frente a área verde, tem academia ao ar livre

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

O Grupo Kaza atua com foco em atender seus clientes com excelência seja em locação, vendas de imóveis prontos, usados ou mesmo nos principais lançamentos da região de São José dos Campos.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-bosque-dos-ipes-sao-jose-dos-campos-sp-92m2-id-2551959248/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '90 m²', '2 quartos', '2 vagas', '1 banheiro']","['Cozinha', 'Lavanderia', 'TV a cabo']","Casa à venda no Bosque dos Eucaliptos

Casa térrea
2 quartos, sendo 1 suíte
Sala ampla
Cozinha americana
Lavanderia
2 vagas de garagem

Agende sua visita! -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-90m2-id-2551875608/
"Avenida Ouro Fino, 20 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 40,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Casa - Bosque dos Eucaliptos - 2 Dormitórios -100m².

Esta casa está localizada no Bosque dos Eucaliptos , possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 2 Dormitórios
- Sala
- Cozinha americana
- 1 Banheiros
- 2 Vagas de Garagem cobertas

Área gourmet com:

- Churrasqueira
- Forno de pizza
- toda em piso na área externa
- Portão eletrônico
- Quintal amplo

Diferencial:

- Ponto comercial na frente de 30m²

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

Também temos imóveis no Jardim Sul, Parque Industrial, Jardim Oriente, Jardim Colonial, Floradas de São José, 31 de Março, Jardim República, Jardim América, Jardim Satélite, Bosque dos Ypês, Bosque dos Eucaliptos, Quinta das Flores, Jardim Morumbi, Vila São Bento, Jardim Anhembi, casas e apartamentos próximos ao Shopping Vale Sul, além de pontos comerciais localizados na Zona Sul.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-100m2-id-2543946985/
"Jardim Cerejeiras, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '175 m²', '2 quartos', '4 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","SAO 2 CASAS, 1 SOBRE A OUTRA, CADA UMA PODE UTILIZAR 2 VAGAS DE GARAGEM E AMBAS TEM 2 DORMS, SALA, COZINHA E WC PORTAO ELETRICO REF 13710 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-jardim-cerejeiras-sao-jose-dos-campos-sp-175m2-id-2535744677/
"Vila das Flores, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '179 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira']","Lindo sobrado na Vila das Flores (zona sul). 3 dormitórios, sala espaçosa para dois ambientes, planejados, varanda, área com churrasqueira, garagem coberta com portão automático. Aceita financiamento e fgts. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-vila-das-flores-sao-jose-dos-campos-sp-179m2-id-2549207274/
"Residencial União, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Varanda']","OTIMA CASA CHURRASQUEIRA COMUM E COM WC SUITE COM ARMARIOS EMBUTIDOS COZINHA COM ARMARIOS REF 93032 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-residencial-uniao-sao-jose-dos-campos-sp-150m2-id-2546864780/
"Vila das Flores, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '180 m²', '3 quartos', '2 vagas', '1 banheiro']","['Aceita animais', 'Cozinha americana', 'Portão eletrônico']","Sobrado No Vila das Flores, Zona Sul de São José dos Campos

3 dormitórios, 1 deles com sacada;
Ampla sala de estar
Espaço com churrasqueira;
1 banheiro social;
Sala de jantar;
2 vagas de garagem coberta.

Fale comigo! Corretora Juliana Ramos .
CRECI 155622
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-das-flores-sao-jose-dos-campos-sp-180m2-id-2530971516/
"Rua Albenzio Romancini - Jardim Santa Inês III, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '1 vaga', '2 banheiros']",[],"(12/03) - Excelente casa de 125 m² com ótima localização na zona leste de São José dos Campos

* Sala de estar
* Cozinha planejada
* 3 dormitórios sendo um deles suíte
* 2 banheiros
* Área de serviço
* Garagem para 1 carro com portão automático, Armários Cozinha, Armários Dormitórios, Box Blindex, Portão Eletronico Ref.: V14579
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-ines-iii-sao-jose-dos-campos-sp-125m2-id-2536253698/
"Rua Haiti - Jardim América, São José dos Campos - SP",R$ 330.000,condomínio R$ 100,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '1 vaga', '3 banheiros']",[],"Villaggio Elvina - Jardim América

Casa assobradada de 125m²
Na mesma rua do Shopping Oriente

2 quartos sendo 1 suíte com sacada grande
2 banheiros + 1 lavabo
Sala e cozinhas amplas
Lavanderia e espaço de lazer
Estacionamento privado com portão elétrico
Segurança completa e com condomínio baixo

Mais informações e visita com o corretor Gustavo Assad
WhatsApp (12) 99752.6204
CRECI 43605

Jardim América em São José dos Campos é de porte médio, desenvolvido ao lado da avenida Bacabal, situado na zona sul de São José dos Campos: este é o Jardim América, cujo acesso principal se dá pela avenida Bacabal, que por sua vez permite fácil acesso ao anel viário, à rodovia Presidente Dutra, à Rodovia Geraldo Scavone (que liga São José dos Campos a Jacareí, conhecido como Estrada Velha). Um bairro agradável e bonito, bem localizado e arborizado, tendo uma formação mista de imóveis residenciais e comerciais, de prédios e casas, sendo estas últimas localizadas quase que em sua totalidade em ruas abertas. Possui infraestrutura muito boa, com um comércio de intensidade média (supermercado, clínica veterinária, lojas de autos, autopeças, moveis, bancos, etc.), hospital, pronto socorro, escola de ensino básico, creche e corpo de bombeiros. As construções são de tamanhos médios, relativamente valorizados, suas ruas são bem sinalizadas e iluminadas. É um bairro bastante arborizado, contando com praças (uma delas bem grande), pistas de caminhada e ciclovia. Há poucos estabelecimentos de funcionamento noturno, portanto, sua movimentação maior é diurna. Os bairros mais próximos ao Jardim América é: Parque Industrial, Jardim Satélite e o Conjunto Residencial 31 de Março, tendo, ainda, fácil acesso à zona oeste, mais precisamente ao bairro Jardim das Indústrias pelo viaduto da Johnson.

""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados!
Venha fazer parte da nossa história!""

#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-america-sao-jose-dos-campos-sp-125m2-id-2546398648/
"Parque Industrial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '69 m²', '3 quartos', '3 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","PROPRIETARIO REF 83944 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-parque-industrial-sao-jose-dos-campos-sp-69m2-id-2534136351/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '77 m²', '2 quartos', '3 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Piscina', 'Varanda']","Ref. 47862 R$ 330.000,00 Maciel Negócios Imobiliários Creci Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-santa-julia-sao-jose-dos-campos-sp-77m2-id-2551979684/
"Rua Vinhedo - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Espaço gourmet', 'Garagem']","- Investimento R$330.000,00

- ESTUDA ACEITAR APARTAMENTO COM 3 DORMS.

- Excelente casa;
- Ótimo local;
- Rua sem saída;
- 2 Dormitórios;
- (+) 1 dormitório opcional na parte superior;
- Sala com acesso a varanda com churrasqueira;
- Cozinha ampla;
- 2 banheiros;
- Garagem 2 carros.

- ESTUDA ACEITAR APARTAMENTO 3 DORMS.

AGENDE UMA VISITA

RIVIEL IMÓVEIS | CRECI: 36.046-J
Ricardo Ribeiro | Corretor de Imóveis | CRECI: 53.606-F
(WhatsApp 24h)
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-100m2-id-2543189252/
"Parque Industrial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 1.000,"['', '', '', '', '225 m²', '2 quartos', '5 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Garagem', 'Lavanderia', 'Perto de vias de acesso', 'Próximo a transporte público', 'Quintal']",casa a venda no parque industrial 225m2 sala cozinha área de serviço um banheiro dois dormitórios com edicula.,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-parque-industrial-sao-jose-dos-campos-sp-225m2-id-2429888173/
"Jardim Santa Inês II, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '4 quartos', '3 vagas', '1 banheiro']",[],"4 Dormitórios sendo 1 suite, sacada,
Cozinha, banheiro social, área de serviço coberta,
Garagem coberta 3 vagas.",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-santa-ines-ii-sao-jose-dos-campos-sp-150m2-id-2552781850/
"Jardim São Dimas, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"Ótima casa próximo do centro da cidade, com 3 dormitórios, cozinha americana, 1 banheiro, corredor lateral coberto , vaga de garagem coberta para 2 carros.
Nos fundos é preciso de Reforma tem 1 quarto , 1 cozinha ,1 sala e quintal .
Alexandre Imóveis - CRECI 16828-J -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-sao-dimas-sao-jose-dos-campos-sp-80m2-id-2522951978/
"Vila Tesouro, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '82 m²', '2 quartos', '2 vagas', '1 banheiro']",['Circuito de segurança'],"(28/02) - Ref. Imovel: V37665UR - Casa Terrea - -----------CASA DE ESQUINA----------------

- SALA DE ESTAR
- SALA DE JANTAR
- 2 DORMITORIOS
- 1 WC
- COZINHA ESTILO AMAREICANA",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-seguranca-interna-vila-tesouro-sao-jose-dos-campos-sp-82m2-id-2554036166/
"Jardim Motorama, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '165 m²', '2 quartos', '3 vagas', '2 banheiros']",[],"Casa com 2 dormitórios, sala, cozinha, banheiro social.
Edícula com 1 quarto, cozinha e banheiro.
Garagem para até 3 carros.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-motorama-sao-jose-dos-campos-sp-165m2-id-2523847411/
"Rua Antonio Ribeiro Lopes, 420 - Residencial Dom Bosco, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 220,"['', '', '', '', '150 m²', '3 quartos', '2 vagas', '2 banheiros']","['Aceita animais', 'Closet']","Casa - Residencial Dom Bosco - 3 Dormitórios - 160m² - Aceita permuta.

Esta casa está localizada no Residencial Dom Bosco, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 3 Dormitórios sendo um com closet
- Sala
- Cozinha
- 2 Banheiros
- Lavanderia coberta
- Quintal piso frio
- Garagem coberta para 2 carros

Diferenciais Exclusivos:

- Piso porcelanato esmaltado e retificado
- Decoração em gesso e iluminação
- Dormitórios sendo um com closet
- Armários em MDF branco
- Bancada de mármore verde Gabriel, armários planejados modernos com ilha e gavetas com amortecedores
- Box vidro, azulejo até o teto, porcelanato, iluminação em LED e luminárias de sobrepor, janelas de alumínio branco e grades de ferro
- Monitoramento de segurança instalado (Cerca elétrica e CFTV)
- Portão automático

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-dom-bosco-sao-jose-dos-campos-sp-150m2-id-2544792083/
"Rua Ione Mitico Hayashi - Residencial Bosque dos Ipês, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 1.500,"['', '', '', '', '93 m²', '3 quartos', '1 vaga', '2 banheiros']",[],"Sobrado geminado com quintal e churrasqueira

- 92,94m² Área construída
- 87,47m² Área terreno

- 3 Dormitórios sendo uma suíte
- Sala
- Cozinha
- Banheiro social
- Lavabo
- Área de serviço
- 1 Vaga de garagem para carro e cabe mais 3 motos

Diferenciais Exclusivos:

- Cozinha com armários planejados
- Ventiladores de teto em um dos quartos
- Sacada ampla
- Sobrado de Frente a área verde, tem academia ao ar livre
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-bosque-dos-ipes-sao-jose-dos-campos-sp-93m2-id-2551822569/
"Avenida São Cristóvão - Jardim São Judas Tadeu, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '180 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Sobrado no Jardim São Judas Tadeu

Com 3 dormitórios, sendo 1 suite
Cozinha
Sala
Varanda coberta
Área de Serviço
Com 2 vagas de garagem cobertas

Mais informações e visitas com o corretor Bruno Whatsapp
CRECI 74671

""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados!
Venha fazer parte da nossa história!""

#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-sao-judas-tadeu-sao-jose-dos-campos-sp-180m2-id-2534439195/
"Jardim Minas Gerais, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '4 quartos', '4 vagas', '2 banheiros']",[],"11/03 - Ref. Imovel: V21091UR - Casa Sobrado - Casa - Jardim Minas Gerais - 110m - 4 dormitorios - Estuda Permuta.

Essa casa esta localizada no Jardim Minas Gerais, possui facil acesso as principais vias da cidade.

Conheca as caracteristicas desta linda casa:

- 110m de area construida
- 126m area terreno
- 4 dormitorios sendo uma suite
- Sala
- Cozinha
- 2 banheiros
- 4 vagas de garagem
- Area de Servicos

Diferencial Exclusivo:

- Portao Automatico

Que tal agendar uma visita e conhecer este imovel hoje mesmo?

Tambem temos imoveis no Alto da Ponte, Altos da Vila Paiva, Bairro dos Ferreiras, Buquirinha, Caete, Centro de SJCampos, Colinas do Parahyba, Sao Geraldo, Residencial Nova Cristina, Espelho DAgua, Mantiqueira, Jardim Altos de Santana, Jardim Boa Vista, Jardim Jaci, Jardim Maringa, Jardim Telespark, Sao Francisco Xavier, Vila Cesar, Vila Letonia, Vila Machado, Vila Paiva, Vila Sao Geraldo e imoveis localizados proximo ao Parque da cidade, mercado produtor, avenida Rui Barbosa entre outros.

Seja para vender, alugar ou adquirir um imovel procure o Grupo Kaza, a sua imobiliaria em Sao Jose dos Campos.

O Grupo Kaza atua com foco em atender seus clientes com excelencia seja em locacao, vendas de imoveis prontos, usados ou mesmo nos principais lancamentos da regiao de Sao Jose dos Campos.

Vem voce tambem para o Grupo kaza, excelencia em consultoria imobiliaria.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-jardim-minas-gerais-sao-jose-dos-campos-sp-110m2-id-2548537417/
"Rua Haiti - Jardim América, São José dos Campos - SP",R$ 330.000,condomínio R$ 100,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '1 vaga', '3 banheiros']",[],"Villaggio Elvina - Jardim América

Casa assobradada de 125m²
Na mesma rua do Shopping Oriente

2 quartos sendo 1 suíte com sacada grande
2 banheiros + 1 lavabo
Sala e cozinhas amplas
Lavanderia e espaço de lazer
Estacionamento privado com portão elétrico
Segurança completa e com condomínio baixo

Mais informações e visita com o corretor Gustavo Assad
WhatsApp (12) 99752.6204
CRECI 43605

Jardim América em São José dos Campos é de porte médio, desenvolvido ao lado da avenida Bacabal, situado na zona sul de São José dos Campos: este é o Jardim América, cujo acesso principal se dá pela avenida Bacabal, que por sua vez permite fácil acesso ao anel viário, à rodovia Presidente Dutra, à Rodovia Geraldo Scavone (que liga São José dos Campos a Jacareí, conhecido como Estrada Velha). Um bairro agradável e bonito, bem localizado e arborizado, tendo uma formação mista de imóveis residenciais e comerciais, de prédios e casas, sendo estas últimas localizadas quase que em sua totalidade em ruas abertas. Possui infraestrutura muito boa, com um comércio de intensidade média (supermercado, clínica veterinária, lojas de autos, autopeças, moveis, bancos, etc.), hospital, pronto socorro, escola de ensino básico, creche e corpo de bombeiros. As construções são de tamanhos médios, relativamente valorizados, suas ruas são bem sinalizadas e iluminadas. É um bairro bastante arborizado, contando com praças (uma delas bem grande), pistas de caminhada e ciclovia. Há poucos estabelecimentos de funcionamento noturno, portanto, sua movimentação maior é diurna. Os bairros mais próximos ao Jardim América é: Parque Industrial, Jardim Satélite e o Conjunto Residencial 31 de Março, tendo, ainda, fácil acesso à zona oeste, mais precisamente ao bairro Jardim das Indústrias pelo viaduto da Johnson.

""A imobiliária Grupo Elite Imóveis está há mais de 11 anos no mercado e colaborou para que 2 mil famílias tivessem seus sonhos realizados!
Venha fazer parte da nossa história!""

#imoveis #casapropria #imoveisavenda #apartamento #venda #financiamento #imobiliaria #corretor #oportunidade #altopadrao #terreno #casa #sobrado #area #imóvel #corretordeimoveis #mercadoimobiliario #investimento #comprar #condominio #condominiofechado #segurança #imoveisdeluxo #imoveissjc #imoveisjacarei #imoveisvaledoparaiba #jacarei #caixa #saojosedoscampos #valedoparaiba #imoveisavenda #condomínios #parceriaimobiliaria #financiamentoImobiliario #permuta #saiadoaluguel #qualidadedevida #morarbem #grupoeliteimoveis #aquarius #urbanova #esplanada #satelite #floradasdesaojose #eugeniodemelo #jardimamerica #oriente #morumbi #valesul #centervale #tamoios #shibata #shopping #bacabal #avenida #unip #faculdade #evolução #crescimento #litoralnorte #litoralsul #caragua #praia #caraguatatuba #ubatuba -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-america-sao-jose-dos-campos-sp-125m2-id-2546398648/
